Yelp_Reviews(NYC)
Borough_ID,Borough,Name,Review,Service_name,Type
2,BROOKLYN,Peter Luger,4.5,restaurants," American (New), Bars, Seafood "
2,BROOKLYN,Milk & Honey Cafe,4,restaurants, Seafood 
2,BROOKLYN,Bijan’s,4.5,restaurants," Vegan, Vegetarian "
2,BROOKLYN,Baron’s,4,restaurants," Cajun/Creole, Barbeque, Soul Food "
2,BROOKLYN,Red Hook Lobster Pound,4,restaurants," French, Cocktail Bars, Seafood "
2,BROOKLYN,Greedi Vegan,4,restaurants," Vietnamese, Gastropubs, Cocktail Bars "
2,BROOKLYN,Soco,4.5,restaurants," American (Traditional), Comfort Food "
2,BROOKLYN,Mominette,4.5,restaurants," American (New), French, Bars "
2,BROOKLYN,Bricolage,4.5,restaurants," Mediterranean, Turkish, Seafood "
2,BROOKLYN,The Brooklyn Tree,4,restaurants, Shanghainese 
2,BROOKLYN,Gentleman Farmer - Fort Greene,4,restaurants," Vietnamese, Coffee & Tea, Salad "
2,BROOKLYN,Seed,4,restaurants," Southern, American (Traditional), Bars "
2,BROOKLYN,Yaso Tangbao,4,restaurants," Barbeque, Bars, American (Traditional) "
2,BROOKLYN,5ive Spice,4,restaurants," Southern, Breakfast & Brunch, American (Traditional) "
2,BROOKLYN,Peaches HotHouse,4,restaurants," Breakfast & Brunch, Mediterranean, Beer, Wine & Spirits "
2,BROOKLYN,Mable’s Smokehouse & Banquet Hall,4.5,restaurants," Cajun/Creole, Seafood, Southern "
2,BROOKLYN,Sweet Chick,5,restaurants," Italian, Breakfast & Brunch "
2,BROOKLYN,Olea,4.5,restaurants, Hot Pot 
2,BROOKLYN,Lowerline,5,restaurants, Taiwanese 
2,BROOKLYN,Flora,4,restaurants," American (Traditional), Gastropubs "
2,BROOKLYN,Laojie Hotpot,4.5,restaurants," Bars, Breakfast & Brunch, Sicilian "
2,BROOKLYN,Fan Fried Rice Bar,5,restaurants," Turkish, Mediterranean "
2,BROOKLYN,Uglyduckling,5,restaurants," American (New), Beer Bar, Wine Bars "
2,BROOKLYN,Concrete,4,restaurants," American (New), Breakfast & Brunch "
2,BROOKLYN,Tava Turkish and Mediterranean,4.5,restaurants," Korean, Bars "
2,BROOKLYN,Bernie’s,4.5,restaurants," Italian, Gluten-Free, Salad "
2,BROOKLYN,Buttermilk Channel,4.5,restaurants, Pizza 
2,BROOKLYN,Silver Factory,4,restaurants, Steakhouses 
2,BROOKLYN,Mariella,4,restaurants," Coffee & Tea, Desserts, Breakfast & Brunch "
2,BROOKLYN,Juliana’s Pizza,4,restaurants," American (New), Cocktail Bars "
2,BROOKLYN,Peter Luger,4.5,restaurants," American (New), Bars, Seafood "
2,BROOKLYN,Milk & Honey Cafe,4,restaurants, Seafood 
2,BROOKLYN,Bijan’s,4.5,restaurants," Vegan, Vegetarian "
2,BROOKLYN,Baron’s,4,restaurants," Cajun/Creole, Barbeque, Soul Food "
2,BROOKLYN,Red Hook Lobster Pound,4,restaurants," French, Cocktail Bars, Seafood "
2,BROOKLYN,Greedi Vegan,4,restaurants," Vietnamese, Gastropubs, Cocktail Bars "
2,BROOKLYN,Soco,4.5,restaurants," American (Traditional), Comfort Food "
2,BROOKLYN,Mominette,4.5,restaurants," American (New), French, Bars "
2,BROOKLYN,Bricolage,4.5,restaurants," Mediterranean, Turkish, Seafood "
2,BROOKLYN,The Brooklyn Tree,4,restaurants, Shanghainese 
2,BROOKLYN,Gentleman Farmer - Fort Greene,4,restaurants," Vietnamese, Coffee & Tea, Salad "
2,BROOKLYN,Seed,4,restaurants," Southern, American (Traditional), Bars "
2,BROOKLYN,Yaso Tangbao,4,restaurants," Barbeque, Bars, American (Traditional) "
2,BROOKLYN,5ive Spice,4,restaurants," Southern, Breakfast & Brunch, American (Traditional) "
2,BROOKLYN,Peaches HotHouse,4,restaurants," Breakfast & Brunch, Mediterranean, Beer, Wine & Spirits "
2,BROOKLYN,Mable’s Smokehouse & Banquet Hall,4.5,restaurants," Cajun/Creole, Seafood, Southern "
2,BROOKLYN,Sweet Chick,5,restaurants," Italian, Breakfast & Brunch "
2,BROOKLYN,Olea,4.5,restaurants, Hot Pot 
2,BROOKLYN,Lowerline,5,restaurants, Taiwanese 
2,BROOKLYN,Flora,4,restaurants," American (Traditional), Gastropubs "
2,BROOKLYN,Laojie Hotpot,4.5,restaurants," Bars, Breakfast & Brunch, Sicilian "
2,BROOKLYN,Fan Fried Rice Bar,5,restaurants," Turkish, Mediterranean "
2,BROOKLYN,Uglyduckling,5,restaurants," American (New), Beer Bar, Wine Bars "
2,BROOKLYN,Concrete,4,restaurants," American (New), Breakfast & Brunch "
2,BROOKLYN,Tava Turkish and Mediterranean,4.5,restaurants," Korean, Bars "
2,BROOKLYN,Bernie’s,4.5,restaurants," Italian, Gluten-Free, Salad "
2,BROOKLYN,Buttermilk Channel,4.5,restaurants, Pizza 
2,BROOKLYN,Silver Factory,4,restaurants, Steakhouses 
2,BROOKLYN,Mariella,4,restaurants," Coffee & Tea, Desserts, Breakfast & Brunch "
2,BROOKLYN,Juliana’s Pizza,4,restaurants," American (New), Cocktail Bars "
2,BROOKLYN,Peter Luger,4.5,restaurants," American (New), Bars, Seafood "
2,BROOKLYN,Milk & Honey Cafe,4,restaurants, Seafood 
2,BROOKLYN,Bijan’s,4.5,restaurants," Vegan, Vegetarian "
2,BROOKLYN,Baron’s,4,restaurants," Cajun/Creole, Barbeque, Soul Food "
2,BROOKLYN,Red Hook Lobster Pound,4,restaurants," French, Cocktail Bars, Seafood "
2,BROOKLYN,Greedi Vegan,4,restaurants," Vietnamese, Gastropubs, Cocktail Bars "
2,BROOKLYN,Soco,4.5,restaurants," American (Traditional), Comfort Food "
2,BROOKLYN,Mominette,4.5,restaurants," American (New), French, Bars "
2,BROOKLYN,Bricolage,4.5,restaurants," Mediterranean, Turkish, Seafood "
2,BROOKLYN,The Brooklyn Tree,4,restaurants, Shanghainese 
2,BROOKLYN,Gentleman Farmer - Fort Greene,4,restaurants," Vietnamese, Coffee & Tea, Salad "
2,BROOKLYN,Seed,4,restaurants," Southern, American (Traditional), Bars "
2,BROOKLYN,Yaso Tangbao,4,restaurants," Barbeque, Bars, American (Traditional) "
2,BROOKLYN,5ive Spice,4,restaurants," Southern, Breakfast & Brunch, American (Traditional) "
2,BROOKLYN,Peaches HotHouse,4,restaurants," Breakfast & Brunch, Mediterranean, Beer, Wine & Spirits "
2,BROOKLYN,Mable’s Smokehouse & Banquet Hall,4.5,restaurants," Cajun/Creole, Seafood, Southern "
2,BROOKLYN,Sweet Chick,5,restaurants," Italian, Breakfast & Brunch "
2,BROOKLYN,Olea,4.5,restaurants, Hot Pot 
2,BROOKLYN,Lowerline,5,restaurants, Taiwanese 
2,BROOKLYN,Flora,4,restaurants," American (Traditional), Gastropubs "
2,BROOKLYN,Laojie Hotpot,4.5,restaurants," Bars, Breakfast & Brunch, Sicilian "
2,BROOKLYN,Fan Fried Rice Bar,5,restaurants," Turkish, Mediterranean "
2,BROOKLYN,Uglyduckling,5,restaurants," American (New), Beer Bar, Wine Bars "
2,BROOKLYN,Concrete,4,restaurants," American (New), Breakfast & Brunch "
2,BROOKLYN,Tava Turkish and Mediterranean,4.5,restaurants," Korean, Bars "
2,BROOKLYN,Bernie’s,4.5,restaurants," Italian, Gluten-Free, Salad "
2,BROOKLYN,Buttermilk Channel,4.5,restaurants, Pizza 
2,BROOKLYN,Silver Factory,4,restaurants, Steakhouses 
2,BROOKLYN,Mariella,4,restaurants," Coffee & Tea, Desserts, Breakfast & Brunch "
2,BROOKLYN,Juliana’s Pizza,4,restaurants," American (New), Cocktail Bars "
2,BROOKLYN,Peter Luger,4.5,restaurants," American (New), Bars, Seafood "
2,BROOKLYN,Milk & Honey Cafe,4,restaurants, Seafood 
2,BROOKLYN,Bijan’s,4.5,restaurants," Vegan, Vegetarian "
2,BROOKLYN,Baron’s,4,restaurants," Cajun/Creole, Barbeque, Soul Food "
2,BROOKLYN,Red Hook Lobster Pound,4,restaurants," French, Cocktail Bars, Seafood "
2,BROOKLYN,Greedi Vegan,4,restaurants," Vietnamese, Gastropubs, Cocktail Bars "
2,BROOKLYN,Soco,4.5,restaurants," American (Traditional), Comfort Food "
2,BROOKLYN,Mominette,4.5,restaurants," American (New), French, Bars "
2,BROOKLYN,Bricolage,4.5,restaurants," Mediterranean, Turkish, Seafood "
2,BROOKLYN,The Brooklyn Tree,4,restaurants, Shanghainese 
2,BROOKLYN,Gentleman Farmer - Fort Greene,4,restaurants," Vietnamese, Coffee & Tea, Salad "
2,BROOKLYN,Seed,4,restaurants," Southern, American (Traditional), Bars "
2,BROOKLYN,Yaso Tangbao,4,restaurants," Barbeque, Bars, American (Traditional) "
2,BROOKLYN,5ive Spice,4,restaurants," Southern, Breakfast & Brunch, American (Traditional) "
2,BROOKLYN,Peaches HotHouse,4,restaurants," Breakfast & Brunch, Mediterranean, Beer, Wine & Spirits "
2,BROOKLYN,Mable’s Smokehouse & Banquet Hall,4.5,restaurants," Cajun/Creole, Seafood, Southern "
2,BROOKLYN,Sweet Chick,5,restaurants," Italian, Breakfast & Brunch "
2,BROOKLYN,Olea,4.5,restaurants, Hot Pot 
2,BROOKLYN,Lowerline,5,restaurants, Taiwanese 
2,BROOKLYN,Flora,4,restaurants," American (Traditional), Gastropubs "
2,BROOKLYN,Laojie Hotpot,4.5,restaurants," Bars, Breakfast & Brunch, Sicilian "
2,BROOKLYN,Fan Fried Rice Bar,5,restaurants," Turkish, Mediterranean "
2,BROOKLYN,Uglyduckling,5,restaurants," American (New), Beer Bar, Wine Bars "
2,BROOKLYN,Concrete,4,restaurants," American (New), Breakfast & Brunch "
2,BROOKLYN,Tava Turkish and Mediterranean,4.5,restaurants," Korean, Bars "
2,BROOKLYN,Bernie’s,4.5,restaurants," Italian, Gluten-Free, Salad "
2,BROOKLYN,Buttermilk Channel,4.5,restaurants, Pizza 
2,BROOKLYN,Silver Factory,4,restaurants, Steakhouses 
2,BROOKLYN,Mariella,4,restaurants," Coffee & Tea, Desserts, Breakfast & Brunch "
2,BROOKLYN,Juliana’s Pizza,4,restaurants," American (New), Cocktail Bars "
2,BROOKLYN,Peter Luger,4.5,restaurants," American (New), Bars, Seafood "
2,BROOKLYN,Milk & Honey Cafe,4,restaurants, Seafood 
2,BROOKLYN,Bijan’s,4.5,restaurants," Vegan, Vegetarian "
2,BROOKLYN,Baron’s,4,restaurants," Cajun/Creole, Barbeque, Soul Food "
2,BROOKLYN,Red Hook Lobster Pound,4,restaurants," French, Cocktail Bars, Seafood "
2,BROOKLYN,Greedi Vegan,4,restaurants," Vietnamese, Gastropubs, Cocktail Bars "
2,BROOKLYN,Soco,4.5,restaurants," American (Traditional), Comfort Food "
2,BROOKLYN,Mominette,4.5,restaurants," American (New), French, Bars "
2,BROOKLYN,Bricolage,4.5,restaurants," Mediterranean, Turkish, Seafood "
2,BROOKLYN,The Brooklyn Tree,4,restaurants, Shanghainese 
2,BROOKLYN,Gentleman Farmer - Fort Greene,4,restaurants," Vietnamese, Coffee & Tea, Salad "
2,BROOKLYN,Seed,4,restaurants," Southern, American (Traditional), Bars "
2,BROOKLYN,Yaso Tangbao,4,restaurants," Barbeque, Bars, American (Traditional) "
2,BROOKLYN,5ive Spice,4,restaurants," Southern, Breakfast & Brunch, American (Traditional) "
2,BROOKLYN,Peaches HotHouse,4,restaurants," Breakfast & Brunch, Mediterranean, Beer, Wine & Spirits "
2,BROOKLYN,Mable’s Smokehouse & Banquet Hall,4.5,restaurants," Cajun/Creole, Seafood, Southern "
2,BROOKLYN,Sweet Chick,5,restaurants," Italian, Breakfast & Brunch "
2,BROOKLYN,Olea,4.5,restaurants, Hot Pot 
2,BROOKLYN,Lowerline,5,restaurants, Taiwanese 
2,BROOKLYN,Flora,4,restaurants," American (Traditional), Gastropubs "
2,BROOKLYN,Laojie Hotpot,4.5,restaurants," Bars, Breakfast & Brunch, Sicilian "
2,BROOKLYN,Fan Fried Rice Bar,5,restaurants," Turkish, Mediterranean "
2,BROOKLYN,Uglyduckling,5,restaurants," American (New), Beer Bar, Wine Bars "
2,BROOKLYN,Concrete,4,restaurants," American (New), Breakfast & Brunch "
2,BROOKLYN,Tava Turkish and Mediterranean,4.5,restaurants," Korean, Bars "
2,BROOKLYN,Bernie’s,4.5,restaurants," Italian, Gluten-Free, Salad "
2,BROOKLYN,Buttermilk Channel,4.5,restaurants, Pizza 
2,BROOKLYN,Silver Factory,4,restaurants, Steakhouses 
2,BROOKLYN,Mariella,4,restaurants," Coffee & Tea, Desserts, Breakfast & Brunch "
2,BROOKLYN,Juliana’s Pizza,4,restaurants," American (New), Cocktail Bars "
2,BROOKLYN,Peter Luger,4.5,restaurants," American (New), Bars, Seafood "
2,BROOKLYN,Milk & Honey Cafe,4,restaurants, Seafood 
2,BROOKLYN,Bijan’s,4.5,restaurants," Vegan, Vegetarian "
2,BROOKLYN,Baron’s,4,restaurants," Cajun/Creole, Barbeque, Soul Food "
2,BROOKLYN,Red Hook Lobster Pound,4,restaurants," French, Cocktail Bars, Seafood "
2,BROOKLYN,Greedi Vegan,4,restaurants," Vietnamese, Gastropubs, Cocktail Bars "
2,BROOKLYN,Soco,4.5,restaurants," American (Traditional), Comfort Food "
2,BROOKLYN,Mominette,4.5,restaurants," American (New), French, Bars "
2,BROOKLYN,Bricolage,4.5,restaurants," Mediterranean, Turkish, Seafood "
2,BROOKLYN,The Brooklyn Tree,4,restaurants, Shanghainese 
2,BROOKLYN,Gentleman Farmer - Fort Greene,4,restaurants," Vietnamese, Coffee & Tea, Salad "
2,BROOKLYN,Seed,4,restaurants," Southern, American (Traditional), Bars "
2,BROOKLYN,Yaso Tangbao,4,restaurants," Barbeque, Bars, American (Traditional) "
2,BROOKLYN,5ive Spice,4,restaurants," Southern, Breakfast & Brunch, American (Traditional) "
2,BROOKLYN,Peaches HotHouse,4,restaurants," Breakfast & Brunch, Mediterranean, Beer, Wine & Spirits "
2,BROOKLYN,Mable’s Smokehouse & Banquet Hall,4.5,restaurants," Cajun/Creole, Seafood, Southern "
2,BROOKLYN,Sweet Chick,5,restaurants," Italian, Breakfast & Brunch "
2,BROOKLYN,Olea,4.5,restaurants, Hot Pot 
2,BROOKLYN,Lowerline,5,restaurants, Taiwanese 
2,BROOKLYN,Flora,4,restaurants," American (Traditional), Gastropubs "
2,BROOKLYN,Laojie Hotpot,4.5,restaurants," Bars, Breakfast & Brunch, Sicilian "
2,BROOKLYN,Fan Fried Rice Bar,5,restaurants," Turkish, Mediterranean "
2,BROOKLYN,Uglyduckling,5,restaurants," American (New), Beer Bar, Wine Bars "
2,BROOKLYN,Concrete,4,restaurants," American (New), Breakfast & Brunch "
2,BROOKLYN,Tava Turkish and Mediterranean,4.5,restaurants," Korean, Bars "
2,BROOKLYN,Bernie’s,4.5,restaurants," Italian, Gluten-Free, Salad "
2,BROOKLYN,Buttermilk Channel,4.5,restaurants, Pizza 
2,BROOKLYN,Silver Factory,4,restaurants, Steakhouses 
2,BROOKLYN,Mariella,4,restaurants," Coffee & Tea, Desserts, Breakfast & Brunch "
2,BROOKLYN,Juliana’s Pizza,4,restaurants," American (New), Cocktail Bars "
2,BROOKLYN,Peter Luger,4.5,restaurants," American (New), Bars, Seafood "
2,BROOKLYN,Milk & Honey Cafe,4,restaurants, Seafood 
2,BROOKLYN,Bijan’s,4.5,restaurants," Vegan, Vegetarian "
2,BROOKLYN,Baron’s,4,restaurants," Cajun/Creole, Barbeque, Soul Food "
2,BROOKLYN,Red Hook Lobster Pound,4,restaurants," French, Cocktail Bars, Seafood "
2,BROOKLYN,Greedi Vegan,4,restaurants," Vietnamese, Gastropubs, Cocktail Bars "
2,BROOKLYN,Soco,4.5,restaurants," American (Traditional), Comfort Food "
2,BROOKLYN,Mominette,4.5,restaurants," American (New), French, Bars "
2,BROOKLYN,Bricolage,4.5,restaurants," Mediterranean, Turkish, Seafood "
2,BROOKLYN,The Brooklyn Tree,4,restaurants, Shanghainese 
2,BROOKLYN,Gentleman Farmer - Fort Greene,4,restaurants," Vietnamese, Coffee & Tea, Salad "
2,BROOKLYN,Seed,4,restaurants," Southern, American (Traditional), Bars "
2,BROOKLYN,Yaso Tangbao,4,restaurants," Barbeque, Bars, American (Traditional) "
2,BROOKLYN,5ive Spice,4,restaurants," Southern, Breakfast & Brunch, American (Traditional) "
2,BROOKLYN,Peaches HotHouse,4,restaurants," Breakfast & Brunch, Mediterranean, Beer, Wine & Spirits "
2,BROOKLYN,Mable’s Smokehouse & Banquet Hall,4.5,restaurants," Cajun/Creole, Seafood, Southern "
2,BROOKLYN,Sweet Chick,5,restaurants," Italian, Breakfast & Brunch "
2,BROOKLYN,Olea,4.5,restaurants, Hot Pot 
2,BROOKLYN,Lowerline,5,restaurants, Taiwanese 
2,BROOKLYN,Flora,4,Nightlife, Lounges 
2,BROOKLYN,Laojie Hotpot,4,Nightlife," Lounges, Cocktail Bars "
2,BROOKLYN,Fan Fried Rice Bar,4.5,Nightlife, Bars 
2,BROOKLYN,Brooklyn Vibes Bar & Lounge,4.5,Nightlife," Sushi Bars, Lounges "
2,BROOKLYN,Rooftop 93,4,Nightlife," Pubs, Music Venues "
2,BROOKLYN,Our Wicked Lady,4.5,Nightlife," Caribbean, Modern European, Lounges "
2,BROOKLYN,Minami Lounge,4,Nightlife, Dive Bars 
2,BROOKLYN,Union Hall,5,Nightlife," Dance Clubs, Bars "
2,BROOKLYN,Dkalabash,3.5,Nightlife," Bars, Music Venues "
2,BROOKLYN,Boobie Trap,5,Nightlife, Dive Bars 
2,BROOKLYN,101 Brooklyn,3.5,Nightlife, Dance Clubs 
2,BROOKLYN,Friends and Lovers,5,Nightlife," Social Clubs, Lounges "
2,BROOKLYN,Luv Story Bar,5,Nightlife, Lounges 
2,BROOKLYN,Bembe,3,Nightlife," Dance Clubs, Gay Bars "
2,BROOKLYN,Bare Naked Bake Sale,4.5,Nightlife," Bars, American (New) "
2,BROOKLYN,RFTP,4.5,Nightlife, Cocktail Bars 
2,BROOKLYN,Xstasy Night Club,4.5,Nightlife, Lounges 
2,BROOKLYN,The CopperPot,4,Nightlife," Dance Clubs, Venues & Event Spaces "
2,BROOKLYN,The Armory,5,Nightlife," Seafood, Bars "
2,BROOKLYN,Sev Studio Lounge,5,Nightlife, Cocktail Bars 
2,BROOKLYN,B66 Club,4.5,Nightlife, Tiki Bars 
2,BROOKLYN,Saint Julivert,4.5,Nightlife," Arcades, Lounges, Virtual Reality Centers "
2,BROOKLYN,L’Wren,4.5,Nightlife, Dance Clubs 
2,BROOKLYN,Flatbush Zombie House,4.5,Nightlife, Music Venues 
2,BROOKLYN,YokeyPokey Virtual Reality Club,5,Nightlife," Bars, Sandwiches, Tapas/Small Plates "
2,BROOKLYN,The Rub,3,Nightlife," Lounges, Dance Clubs "
2,BROOKLYN,Depot 52,3.5,Nightlife," Music Venues, Bars "
2,BROOKLYN,Mekelburg’s Domino,4.5,Nightlife," Cocktail Bars, Lounges "
2,BROOKLYN,The Social Butterfly,4.5,Nightlife, Bars 
2,BROOKLYN,C’mon Everybody,5,Nightlife," Performing Arts, Bars "
2,BROOKLYN,Drink,4,Nightlife, Lounges 
2,BROOKLYN,Bar 718,4,Nightlife," Lounges, Cocktail Bars "
2,BROOKLYN,The Illuminati Ball,4.5,Nightlife, Bars 
2,BROOKLYN,Brooklyn Vibes Bar & Lounge,4.5,Nightlife," Sushi Bars, Lounges "
2,BROOKLYN,Rooftop 93,4,Nightlife," Pubs, Music Venues "
2,BROOKLYN,Our Wicked Lady,4.5,Nightlife," Caribbean, Modern European, Lounges "
2,BROOKLYN,Minami Lounge,4,Nightlife, Dive Bars 
2,BROOKLYN,Union Hall,5,Nightlife," Dance Clubs, Bars "
2,BROOKLYN,Dkalabash,3.5,Nightlife," Bars, Music Venues "
2,BROOKLYN,Boobie Trap,5,Nightlife, Dive Bars 
2,BROOKLYN,101 Brooklyn,3.5,Nightlife, Dance Clubs 
2,BROOKLYN,Friends and Lovers,5,Nightlife," Social Clubs, Lounges "
2,BROOKLYN,Luv Story Bar,5,Nightlife, Lounges 
2,BROOKLYN,Bembe,3,Nightlife," Dance Clubs, Gay Bars "
2,BROOKLYN,Bare Naked Bake Sale,4.5,Nightlife," Bars, American (New) "
2,BROOKLYN,RFTP,4.5,Nightlife, Cocktail Bars 
2,BROOKLYN,Xstasy Night Club,4.5,Nightlife, Lounges 
2,BROOKLYN,The CopperPot,4,Nightlife," Dance Clubs, Venues & Event Spaces "
2,BROOKLYN,The Armory,5,Nightlife," Seafood, Bars "
2,BROOKLYN,Sev Studio Lounge,5,Nightlife, Cocktail Bars 
2,BROOKLYN,B66 Club,4.5,Nightlife, Tiki Bars 
2,BROOKLYN,Saint Julivert,4.5,Nightlife," Arcades, Lounges, Virtual Reality Centers "
2,BROOKLYN,L’Wren,4.5,Nightlife, Dance Clubs 
2,BROOKLYN,Flatbush Zombie House,4.5,Nightlife, Music Venues 
2,BROOKLYN,YokeyPokey Virtual Reality Club,5,Nightlife," Bars, Sandwiches, Tapas/Small Plates "
2,BROOKLYN,The Rub,3,Nightlife," Lounges, Dance Clubs "
2,BROOKLYN,Depot 52,3.5,Nightlife," Music Venues, Bars "
2,BROOKLYN,Mekelburg’s Domino,4.5,Nightlife," Cocktail Bars, Lounges "
2,BROOKLYN,The Social Butterfly,4.5,Nightlife, Bars 
2,BROOKLYN,C’mon Everybody,5,Nightlife," Performing Arts, Bars "
2,BROOKLYN,Drink,4,Nightlife, Lounges 
2,BROOKLYN,Bar 718,4,Nightlife," Lounges, Cocktail Bars "
2,BROOKLYN,The Illuminati Ball,4.5,Nightlife, Bars 
2,BROOKLYN,Brooklyn Vibes Bar & Lounge,4.5,Nightlife," Sushi Bars, Lounges "
2,BROOKLYN,Rooftop 93,4,Nightlife," Pubs, Music Venues "
2,BROOKLYN,Our Wicked Lady,4.5,Nightlife," Caribbean, Modern European, Lounges "
2,BROOKLYN,Minami Lounge,4,Nightlife, Dive Bars 
2,BROOKLYN,Union Hall,5,Nightlife," Dance Clubs, Bars "
2,BROOKLYN,Dkalabash,3.5,Nightlife," Bars, Music Venues "
2,BROOKLYN,Boobie Trap,5,Nightlife, Dive Bars 
2,BROOKLYN,101 Brooklyn,3.5,Nightlife, Dance Clubs 
2,BROOKLYN,Friends and Lovers,5,Nightlife," Social Clubs, Lounges "
2,BROOKLYN,Luv Story Bar,5,Nightlife, Lounges 
2,BROOKLYN,Bembe,3,Nightlife," Dance Clubs, Gay Bars "
2,BROOKLYN,Bare Naked Bake Sale,4.5,Nightlife," Bars, American (New) "
2,BROOKLYN,RFTP,4.5,Nightlife, Cocktail Bars 
2,BROOKLYN,Xstasy Night Club,4.5,Nightlife, Lounges 
2,BROOKLYN,The CopperPot,4,Nightlife," Dance Clubs, Venues & Event Spaces "
2,BROOKLYN,The Armory,5,Nightlife," Seafood, Bars "
2,BROOKLYN,Sev Studio Lounge,5,Nightlife, Cocktail Bars 
2,BROOKLYN,B66 Club,4.5,Nightlife, Tiki Bars 
2,BROOKLYN,Saint Julivert,4.5,Nightlife," Arcades, Lounges, Virtual Reality Centers "
2,BROOKLYN,L’Wren,4.5,Nightlife, Dance Clubs 
2,BROOKLYN,Flatbush Zombie House,4.5,Nightlife, Music Venues 
2,BROOKLYN,YokeyPokey Virtual Reality Club,5,Nightlife," Bars, Sandwiches, Tapas/Small Plates "
2,BROOKLYN,The Rub,3,Nightlife," Lounges, Dance Clubs "
2,BROOKLYN,Depot 52,3.5,Nightlife," Music Venues, Bars "
2,BROOKLYN,Mekelburg’s Domino,4.5,Nightlife," Cocktail Bars, Lounges "
2,BROOKLYN,The Social Butterfly,4.5,Nightlife, Bars 
2,BROOKLYN,C’mon Everybody,5,Nightlife," Performing Arts, Bars "
2,BROOKLYN,Drink,4,Nightlife, Lounges 
2,BROOKLYN,Bar 718,4,Nightlife," Lounges, Cocktail Bars "
2,BROOKLYN,The Illuminati Ball,4.5,Nightlife, Bars 
2,BROOKLYN,Brooklyn Vibes Bar & Lounge,4.5,Nightlife," Sushi Bars, Lounges "
2,BROOKLYN,Rooftop 93,4,Nightlife," Pubs, Music Venues "
2,BROOKLYN,Our Wicked Lady,4.5,Nightlife," Caribbean, Modern European, Lounges "
2,BROOKLYN,Minami Lounge,4,Nightlife, Dive Bars 
2,BROOKLYN,Union Hall,5,Nightlife," Dance Clubs, Bars "
2,BROOKLYN,Dkalabash,3.5,Nightlife," Bars, Music Venues "
2,BROOKLYN,Boobie Trap,5,Nightlife, Dive Bars 
2,BROOKLYN,101 Brooklyn,3.5,Nightlife, Dance Clubs 
2,BROOKLYN,Friends and Lovers,5,Nightlife," Social Clubs, Lounges "
2,BROOKLYN,Luv Story Bar,5,Nightlife, Lounges 
2,BROOKLYN,Bembe,3,Nightlife," Dance Clubs, Gay Bars "
2,BROOKLYN,Bare Naked Bake Sale,4.5,Nightlife," Bars, American (New) "
2,BROOKLYN,RFTP,4.5,Nightlife, Cocktail Bars 
2,BROOKLYN,Xstasy Night Club,4.5,Nightlife, Lounges 
2,BROOKLYN,The CopperPot,4,Nightlife," Dance Clubs, Venues & Event Spaces "
2,BROOKLYN,The Armory,5,Nightlife," Seafood, Bars "
2,BROOKLYN,Sev Studio Lounge,5,Nightlife, Cocktail Bars 
2,BROOKLYN,B66 Club,4.5,Nightlife, Tiki Bars 
2,BROOKLYN,Saint Julivert,4.5,Nightlife," Arcades, Lounges, Virtual Reality Centers "
2,BROOKLYN,L’Wren,4.5,Nightlife, Dance Clubs 
2,BROOKLYN,Flatbush Zombie House,4.5,Nightlife, Music Venues 
2,BROOKLYN,YokeyPokey Virtual Reality Club,5,Nightlife," Bars, Sandwiches, Tapas/Small Plates "
2,BROOKLYN,The Rub,3,Nightlife," Lounges, Dance Clubs "
2,BROOKLYN,Depot 52,3.5,Nightlife," Music Venues, Bars "
2,BROOKLYN,Mekelburg’s Domino,4.5,Nightlife," Cocktail Bars, Lounges "
2,BROOKLYN,The Social Butterfly,4.5,Nightlife, Bars 
2,BROOKLYN,C’mon Everybody,5,Nightlife," Performing Arts, Bars "
2,BROOKLYN,Drink,4,Nightlife, Lounges 
2,BROOKLYN,Bar 718,4,Nightlife," Lounges, Cocktail Bars "
2,BROOKLYN,The Illuminati Ball,4.5,Nightlife, Bars 
2,BROOKLYN,Brooklyn Vibes Bar & Lounge,4.5,Nightlife," Sushi Bars, Lounges "
2,BROOKLYN,Rooftop 93,4,Nightlife," Pubs, Music Venues "
2,BROOKLYN,Our Wicked Lady,4.5,Nightlife," Caribbean, Modern European, Lounges "
2,BROOKLYN,Minami Lounge,4,Nightlife, Dive Bars 
2,BROOKLYN,Union Hall,5,Nightlife," Dance Clubs, Bars "
2,BROOKLYN,Dkalabash,3.5,Nightlife," Bars, Music Venues "
2,BROOKLYN,Boobie Trap,5,Nightlife, Dive Bars 
2,BROOKLYN,101 Brooklyn,3.5,Nightlife, Dance Clubs 
2,BROOKLYN,Friends and Lovers,5,Nightlife," Social Clubs, Lounges "
2,BROOKLYN,Luv Story Bar,5,Nightlife, Lounges 
2,BROOKLYN,Bembe,3,Nightlife," Dance Clubs, Gay Bars "
2,BROOKLYN,Bare Naked Bake Sale,4.5,Nightlife," Bars, American (New) "
2,BROOKLYN,RFTP,4.5,Nightlife, Cocktail Bars 
2,BROOKLYN,Xstasy Night Club,4.5,Nightlife, Lounges 
2,BROOKLYN,The CopperPot,4,Nightlife," Dance Clubs, Venues & Event Spaces "
2,BROOKLYN,The Armory,5,Nightlife," Seafood, Bars "
2,BROOKLYN,Sev Studio Lounge,5,Nightlife, Cocktail Bars 
2,BROOKLYN,B66 Club,4.5,Nightlife, Tiki Bars 
